,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
294,1100,Diego Laxalt,20,722,0,0.318207498639822,1,0.3812874937430024,6,7,4,0,D M S,"AC Milan,Torino",0,0.318207498639822,1.8951317816972733,1.364700298756361
295,1104,Leonardo Pavoletti,2,45,0,0.07117699831724167,0,0,2,0,0,0,F S,Cagliari,0,0.07117699831724167,0.3974669873714447,0.3732660114765167
296,1114,Davide Biraschi,24,1985,0,0.3816763972863555,1,0.48226330429315567,7,7,3,1,D M S,Genoa,0,0.3816763972863555,4.285585083067417,3.7891086507588625
297,1116,Gianluigi Donnarumma,36,3204,0,0,0,0,0,0,3,0,GK,AC Milan,0,0,5.8013230208307505,5.8013230208307505
298,1120,Mattia De Sciglio,9,467,0,0.021525900810956955,0,0.12655210122466087,1,2,1,0,D S,Juventus,0,0.021525900810956955,2.278336865827441,2.256810886785388
299,1122,Manuel Locatelli,33,2628,0,1.2651747837662697,5,4.255433078855276,32,51,9,0,M S,Sassuolo,0,1.2651747837662697,14.152560153976083,11.417599061504006
300,1132,Gabriel,34,2997,0,0,0,0,0,0,4,0,GK,Lecce,0,0,3.1193836592137814,3.1193836592137814
301,1141,Felipe,15,993,0,1.0011882819235325,0,0.01199750043451786,6,1,5,0,D S,SPAL 2013,0,1.0011882819235325,2.1313590444624424,1.957800004631281
302,1150,Emmanuel Badu,10,218,0,0,0,0.030066199600696564,0,1,2,0,M S,Verona,0,0,0.23249680176377296,0.20243060402572155
303,1165,Gastón Brugman,23,1476,0,0.24675149749964476,2,1.324907386675477,10,12,5,0,M S,Parma Calcio 1913,0,0.24675149749964476,4.091607889160514,3.392752291634679
304,1178,Davide Zappacosta,9,431,0,0.6812217049300671,1,0.7593546267598867,4,7,0,0,D S,Roma,0,0.6812217049300671,3.179088734090328,1.8276095502078533
305,1180,Luca Rossettini,26,2265,0,0.13774690125137568,2,0.9569102674722672,4,4,5,0,D S,Lecce,0,0.13774690125137568,3.565647689625621,3.2405263986438513
306,1181,Antonio Barreca,18,1105,0,0.15506100095808506,1,0.7580770924687386,6,4,0,0,D M S,Genoa,0,0.15506100095808506,2.127996953204274,1.2719423864036798
307,1182,Daniele Baselli,16,1307,0,0.768543491140008,2,0.8572453018277884,7,18,3,0,M,Torino,0,0.768543491140008,3.141186692751944,2.32134529389441
308,1184,Mirko Valdifiori,22,1402,0,0.07749790139496326,3,2.1859546806663275,4,37,5,0,M S,SPAL 2013,0,0.07749790139496326,2.891056493856013,2.5348559776321054
309,1193,Lorenzo De Silvestri,29,2268,0,2.478534685447812,0,1.6061811987310648,22,19,2,0,D M S,Torino,0,2.478534685447812,6.279892409220338,3.1218582950532436
310,1195,Daniele Padelli,3,270,0,0,0,0,0,0,0,0,GK,Inter,0,0,0.3486480116844177,0.3486480116844177
311,1204,Patric,21,1688,0,0.13937039952725172,0,0.1171627976000309,6,5,2,1,D S,Lazio,0,0.13937039952725172,7.6249396642670035,7.464173070155084
312,1205,Senad Lulic,20,1595,0,1.364554924890399,2,1.9163120109587908,15,21,6,0,D,Lazio,0,1.364554924890399,6.485174909234047,5.022242657840252
313,1212,Alessandro Murgia,25,1759,0,2.279246687889099,1,1.9060789104551077,24,30,3,0,M S,SPAL 2013,0,2.279246687889099,3.7391941603273153,1.4340536901727319
314,1214,Thomas Strakosha,38,3420,0,0,0,0.12416310049593449,0,2,2,0,GK,Lazio,0,0,5.913067174144089,5.788905086927116
315,1221,Jacopo Sala,16,840,0,0.44334579817950726,0,0.15460979659110308,15,7,1,0,D S,SPAL 2013,0,0.44334579817950726,1.3599187089130282,0.906593301333487
316,1223,Milan Skriniar,32,2622,0,0.5902856914326549,0,0.5716065000742674,13,9,7,1,D S,Inter,0,0.5902856914326549,10.21226891502738,9.635717250406742
317,1224,Vasco Regini,5,218,0,0,0,0.14855599403381348,0,1,0,0,D S,"Parma Calcio 1913,Sampdoria",0,0,0.882666626945138,0.882666626945138
318,1225,Edgar Barreto,2,92,0,0.01716740056872368,0,0,1,0,0,0,M S,Sampdoria,0,0.01716740056872368,0.10330600291490555,0.10330600291490555
319,1238,Luca Cigarini,22,1598,0,0.30882349982857704,4,3.239103091880679,7,43,6,1,M S,Cagliari,0,0.30882349982857704,5.4447166714817286,4.41877325065434
320,1244,Wojciech Szczesny,29,2594,0,0,0,0,0,0,1,0,GK,Juventus,0,0,3.6683290665969253,3.6683290665969253
321,1247,Juan Jesus,4,136,0,0,0,0,0,0,2,0,D S,Roma,0,0,1.6181557960808277,1.6181557960808277
322,1254,Alessandro Florenzi,14,1017,0,0.4294812027364969,1,1.9170422069728374,14,12,5,0,D M S,Roma,0,0.4294812027364969,5.736080728471279,4.3848880380392075
323,1265,Thiago Cionek,28,2156,0,0.4514531986787915,1,1.371232888661325,11,16,11,0,D S,SPAL 2013,0,0.4514531986787915,6.527260290458798,5.701123070903122
324,1273,Mato Jajalo,26,1658,0,0.34401209838688374,0,0.4595282096415758,16,12,6,1,M S,Udinese,0,0.34401209838688374,4.801911275833845,4.339520170353353
325,1274,Andrea Rispoli,28,1894,0,0.7888617808930576,0,1.3475358574651182,13,17,6,0,D S,Lecce,0,0.7888617808930576,5.7757288957946,4.738105544820428
326,1281,Giuseppe Pezzella,23,994,0,0.054723501205444336,0,0.14792770147323608,2,4,2,0,D S,"Parma Calcio 1913,Udinese",0,0.054723501205444336,1.436962017789483,1.30070891790092
327,1285,Gianluigi Buffon,9,810,0,0,0,0.026923399418592453,0,1,0,0,GK,Juventus,0,0,1.6175739839673042,1.590649999678135
328,1292,Sami Khedira,12,692,0,1.4612194178625941,1,0.4232704918831587,12,8,3,0,M S,Juventus,0,1.4612194178625941,3.186465237289667,1.9193977918475866
329,1301,Daniele Rugani,10,676,0,0.22447799518704414,0,0,6,0,2,0,D S,Juventus,0,0.22447799518704414,1.516591439023614,1.5031534228473902
330,1302,Emil Audero,36,3240,0,0,0,0,0,0,1,0,GK,Sampdoria,0,0,2.1366559490561485,2.1366559490561485
331,1305,Lukasz Skorupski,37,3330,0,0,0,0.022039400413632393,0,1,2,0,GK,Bologna,0,0,2.961448086425662,2.961448086425662
332,1306,Vincent Laurini,15,898,0,0.016704799607396126,2,0.4730142876505852,1,6,4,0,D S,Parma Calcio 1913,0,0.016704799607396126,3.363911859691143,2.895895466208458
333,1311,Rade Krunic,15,515,0,0.4797606971114874,1,1.093984704464674,6,8,3,0,M S,AC Milan,0,0.4797606971114874,3.461825981736183,2.285451903939247
334,1324,Federico Dimarco,16,527,0,0.8560554664582014,3,1.5008740117773414,14,12,1,0,D S,"Inter,Verona",0,0.8560554664582014,3.0976683534681797,2.2636708058416843
