,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
349,2494,Denis Cheryshev,21,1116,0,0.9526794049888849,3,2.090310242958367,20,16,3,0,M S,Valencia,0,0.9526794049888849,3.531425797380507,0.6467663049697876
350,2500,Luisinho,5,175,0,0.01061789970844984,0,0.07391910254955292,1,1,1,0,D S,SD Huesca,0,0.01061789970844984,0.23444889765232801,0.14991210028529167
351,2509,Dimitri Foulquier,32,2688,0,0.7461695969104767,4,1.3595257997512817,8,10,7,0,D M,Granada,0,0.7461695969104767,4.271014740690589,2.953733505681157
352,2511,Vitolo,10,292,0,0.4866520017385483,0,0.2544004060328007,2,3,1,0,D M S,Atletico Madrid,0,0.4866520017385483,1.8194021955132484,1.1161551922559738
353,2517,Martin Odegaard,7,230,0,0.17891480028629303,0,0.37261249497532845,3,5,0,0,M S,Real Madrid,0,0.17891480028629303,0.6706940084695816,0.1682616025209427
354,2519,Tejero,2,107,0,0.03139109909534454,0,0.11526300013065338,2,3,1,0,D S,Eibar,0,0.03139109909534454,0.16880600154399872,0.040819499641656876
355,2539,Jaume Costa,14,330,0,0.06227810122072697,1,0.2860968057066202,2,5,1,0,D S,Villarreal,0,0.06227810122072697,2.3392354901880026,2.121121196076274
356,2555,Remiro,38,3420,0,0,0,0,0,0,0,0,GK,Real Sociedad,0,0,3.7885083658620715,3.7885083658620715
357,2560,Cristiano Piccini,3,57,0,0.008399910293519497,0,0,1,0,0,0,S,Valencia,0,0.008399910293519497,0.34049039613455534,0.33209048584103584
358,2567,Luismi,11,163,0,0,0,0,0,0,0,0,D M S,Elche,0,0,0.5544144734740257,0.5544144734740257
359,2586,Anaitz Arbilla,34,2800,0,1.3667693291790783,1,0.892366997897625,27,10,8,0,D S,Eibar,0,1.3667693291790783,5.061367235146463,4.582676416262984
360,3206,Yann Bodiger,9,235,0,0,0,0.11610469967126846,0,2,0,0,M S,Cadiz,0,0,0.7251426037400961,0.6758618038147688
361,3248,Omenuke Mfulu,20,786,0,0.06364430114626884,0,0.08160950057208538,3,2,4,0,M S,Elche,0,0.06364430114626884,0.9365927036851645,0.8193554803729057
362,3274,Maxime Gonalons,25,1486,0,0.09855260141193867,1,0.9243039004504681,4,7,7,1,M S,Granada,0,0.09855260141193867,3.0819277353584766,2.9556915387511253
363,3367,Youssouf Kone,3,69,0,0,0,0,0,0,0,0,D S,Elche,0,0,0.11678200215101242,0.11678200215101242
364,3388,Karim Rekik,11,648,0,0.08781909942626953,0,0.13459640368819237,2,3,2,0,D S,Sevilla,0,0.08781909942626953,2.165980901569128,2.1523778699338436
