,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
333,3433,Matthieu Dreyer,15,1350,0,0,0,0,0,0,1,0,GK,Lorient,0,0,1.3585867248475552,1.3585867248475552
334,3451,Benjamin Lecomte,28,2520,0,0,0,0,0,0,1,0,GK,Monaco,0,0,4.418839504942298,4.418839504942298
335,3464,Vincent Le Goff,26,2307,0,0.22110462747514248,0,1.6146324938163161,8,20,0,0,D M,Lorient,0,0.22110462747514248,6.087434660643339,4.56145578250289
336,3479,Marcus Coco,32,1470,0,0.8643252998590469,2,0.9727494958788157,13,16,5,0,D F M S,Nantes,0,0.8643252998590469,3.6755321426317096,2.429620696231723
337,3486,Vincent Manceau,27,2304,0,0.18188187014311552,0,0.9025868875905871,6,12,4,0,D S,Angers,0,0.18188187014311552,6.73930150270462,5.845118073746562
338,3507,Vincent Pajot,12,919,0,0.5203132033348083,0,0.09472979791462421,6,4,3,0,M S,Metz,0,0.5203132033348083,2.283094707876444,1.9929452128708363
339,3512,Nolan Roux,19,646,0,0.3728997679427266,0,0.5671254955232143,10,4,2,0,F S,Nimes,0,0.3728997679427266,1.221184871159494,0.3858948014676571
340,3513,Kévin Monnet-Paquet,16,553,0,0.2373489998281002,0,0.28817129880189896,6,4,0,0,D M S,Saint-Etienne,0,0.2373489998281002,0.5521201062947512,0.3476681001484394
341,3518,Jessy Moulin,29,2610,0,0,0,0,0,0,1,0,GK,Saint-Etienne,0,0,1.6805808208882809,1.6805808208882809
342,3521,Dennis Appiah,22,1554,0,0.2823017966002226,2,1.3183240294456482,6,14,3,0,D S,Nantes,0,0.2823017966002226,4.424798617139459,3.1721815317869186
343,3552,Marco Verratti,21,1496,0,1.5776720326393843,2,2.5874051908031106,10,24,7,0,M S,Paris Saint Germain,0,1.5776720326393843,13.491851978003979,10.772374026477337
344,3576,Maxime Poundje,14,475,0,0.024981899186968803,0,0.086455799639225,1,1,1,0,D S,Bordeaux,0,0.024981899186968803,0.5867286007851362,0.5617467015981674
345,3591,Dimitry Bertaud,9,742,0,0,0,0,0,0,0,0,GK S,Montpellier,0,0,0.499858308583498,0.499858308583498
346,3599,Presnel Kimpembe,28,2315,0,0.13762724678963423,0,0.26541920844465494,4,4,6,1,D S,Paris Saint Germain,0,0.13762724678963423,9.965330425649881,9.855481918901205
347,3626,Mexer,9,719,0,0.05494629964232445,0,0.16169999539852142,1,2,3,0,D S,Bordeaux,0,0.05494629964232445,1.3029576875269413,1.3029576875269413
348,3657,Kevin N&#039;Doram,6,311,0,0,0,0,0,0,0,0,M S,Metz,0,0,0.4152531139552593,0.4152531139552593
349,3668,Jonathan Delaplace,18,892,0,0.211998101323843,1,2.050473755225539,6,13,1,1,D S,Lorient,0,0.211998101323843,3.073446225374937,1.4531691037118435
350,3677,Wesley Lautoa,25,1615,0,0.5854903301224113,0,0.11132139526307583,10,4,4,0,D M S,Dijon,0,0.5854903301224113,2.60398181155324,2.014074796810746
351,3721,Romain Del Castillo,26,608,0,1.1346295159310102,5,3.1383751910179853,16,18,2,0,F M S,Rennes,0,1.1346295159310102,4.189844286069274,2.64065969735384
352,3737,Mike Maignan,38,3420,0,0,0,0.10681000351905823,0,1,1,0,GK,Lille,0,0,2.244089365005493,2.137279361486435
353,3741,Paul Lasne,22,1686,0,0.8155699139460921,0,0.28985760547220707,5,7,4,1,M S,Brest,0,0.8155699139460921,4.6458116583526134,4.521849669516087
354,3772,Maxime Lopez,4,135,0,0,0,0.07377640157938004,0,1,1,0,F S,Marseille,0,0,0.36538759991526604,0.2916109971702099
355,3962,Anastasios Donis,3,94,0,0.020031800493597984,0,0,1,0,0,1,M S,Reims,0,0.020031800493597984,0.020031800493597984,0
356,4403,Mehdi Abeid,18,1326,0,0.829635102301836,0,0.5261523053050041,20,12,5,0,D M S,Nantes,0,0.829635102301836,3.500890541821718,2.766404581256211
357,4501,Thierry Ambrose,23,720,0,0.9597411137074232,1,1.482561718672514,19,11,4,0,F M S,Metz,0,0.9597411137074232,2.879566177725792,0.5870357900857925
358,4801,Rachid Alioui,1,13,0,0,0,0,0,0,0,0,S,Angers,0,0,0,0
359,4803,Marc-Aurele Caillard,5,361,0,0,0,0,0,0,1,0,GK S,Metz,0,0,0.0945943035185337,0.0945943035185337
360,4804,Abdou Diallo,22,1483,0,0.14441380370408297,1,0.4916140139102936,4,1,1,2,D S,Paris Saint Germain,0,0.14441380370408297,6.989424368366599,6.989424368366599
361,4865,Roli Pereira De Sa,6,46,0,0.1384847005829215,0,0.023908499628305435,4,1,0,0,S,Nantes,0,0.1384847005829215,0.44452509470283985,0.32968161441385746
362,5105,Victorien Angban,26,1691,0,0.25149901350960135,1,0.45341399405151606,6,12,5,0,M S,Metz,0,0.25149901350960135,3.822446859907359,3.167895787395537
363,5177,Caio Henrique,31,2374,0,0.5089821107685566,4,3.8530960865318775,5,27,0,0,D S,Monaco,0,0.5089821107685566,11.303541287779808,8.25603349134326
364,5614,Baptiste Reynet,38,3420,0,0.06066059973090887,0,0.2765449956059456,2,3,3,0,GK,Nimes,0,0.06066059973090887,2.215907294303179,1.9393622986972332
365,5620,Romain Amalfitano,2,117,0,0.02254320029169321,0,0.02111559920012951,2,1,0,0,M S,Dijon,0,0.02254320029169321,0.06142590008676052,0.0388827808201313
366,5621,Frederic Sammaritano,30,1103,0,1.2477874998003244,2,2.4513199692592025,10,25,4,1,F M S,Dijon,0,1.2477874998003244,3.241969180293381,1.2267687022686005
367,5635,Faitout Maouassa,23,1171,0,0.8861215719953179,1,0.7886587865650654,27,10,4,0,D S,Rennes,0,0.8861215719953179,2.355700394138694,1.2854437958449125
368,5650,Patrick Burner,23,1298,0,0.2288739001378417,0,0.3696689074859023,6,10,0,0,D S,"Nice,Nimes",0,0.2288739001378417,2.741956719197333,2.2164237946271896
369,5652,Walter Benítez,38,3420,0,0,0,0,0,0,3,0,GK,Nice,0,0,4.964003559201956,4.964003559201956
370,5654,Baptiste Santamaria,3,270,0,0.05519099906086922,0,0.17804679833352566,4,4,1,0,M,Angers,0,0.05519099906086922,0.2525557931512594,0.11330600082874298
371,5663,Keagan Dolly,18,424,0,0.12271970976144075,0,0.14703370071947575,5,4,2,0,M S,Montpellier,0,0.12271970976144075,1.0129269044846296,0.9416861915960908
372,5678,Eiji Kawashima,24,2160,0,0.015056800097227097,0,0,1,0,1,0,GK,Strasbourg,0,0.015056800097227097,0.8899208903312683,0.8899208903312683
373,5699,Dalbert,13,349,0,0.08748509734869003,1,0.4786528889089823,3,4,3,0,D S,Rennes,0,0.08748509734869003,2.06580600887537,1.853575086221099
